unitid,Year,UG FT,UG PT,UG total enrollment,UG total FTE ,GR FT,GR PT,GR total enrollment,GR total FTE,Total enrollment,Total FTE
118718,2001,3540,8036,11576,6731,0,0,0,0,11576,6731
118772,2001,1042,5578,6620,3257,0,0,0,0,6620,3257
118888,2001,699,43,742,716,372,62,434,396,1176,1112
118912,2001,2940,7189,10129,5794,0,0,0,0,10129,5794
118921,2001,47,115,162,93,0,0,0,0,162,93
118930,2001,1969,8250,10219,5245,0,0,0,0,10219,5245
118958,2001,50,,50,50,0,0,0,0,50,50
118967,2001,407,,407,407,0,0,0,0,407,407
118976,2001,5641,11214,16855,10094,0,0,0,0,16855,10094
118994,2001,20,,20,20,0,0,0,0,20,20
119058,2001,14,,14,14,570,99,669,608,683,622
119067,2001,1775,10214,11989,5831,0,0,0,0,11989,5831
119128,2001,5,,5,5,11,0,11,11,16,16
119137,2001,5145,8922,14067,8688,0,0,0,0,14067,8688
119155,2001,20,54,74,41,0,0,0,0,74,41
119164,2001,8787,24140,32927,18372,0,0,0,0,32927,18372
119173,2001,1308,386,1694,1460,136,135,271,188,1965,1648
119216,2001,2970,7619,10589,5995,0,0,0,0,10589,5995
119270,2001,359,35,394,373,0,0,0,0,394,373
119331,2001,1784,5723,7507,4056,0,0,0,0,7507,4056
119340,2001,363,,363,363,0,0,0,0,363,363
119359,2001,1142,,1142,1142,0,0,0,0,1142,1142
119368,2001,380,,380,380,0,0,0,0,380,380
119438,2001,953,,953,953,0,0,0,0,953,953
119456,2001,559,,559,559,0,0,0,0,559,559
119465,2001,525,,525,525,0,0,0,0,525,525
119508,2001,743,,743,743,0,0,0,0,743,743
119544,2001,110,231,341,201,44,134,178,95,519,296
119553,2001,388,,388,388,0,0,0,0,388,388
119605,2001,2737,2623,5360,3767,8455,4452,12907,10156,18267,13923
119711,2001,338,15,353,344,234,17,251,242,604,586
119775,2001,7,1,8,7,98,31,129,110,137,117
119827,2001,73,,73,73,0,0,0,0,73,73
119845,2001,42,42,84,59,0,0,0,0,84,59
119951,2001,90,,90,90,0,0,0,0,90,90
120069,2001,151,,151,151,0,0,0,0,151,151
120078,2001,208,,208,208,0,0,0,0,208,208
120087,2001,65,,65,65,0,0,0,0,65,65
120166,2001,146,56,202,168,377,120,497,423,699,591
120184,2001,592,375,967,739,227,518,745,425,1712,1164
120254,2001,1731,41,1772,1747,17,7,24,20,1796,1767
120272,2001,93,,93,93,0,0,0,0,93,93
120290,2001,2668,8763,11431,6147,0,0,0,0,11431,6147
120333,2001,65,,65,65,0,0,0,0,65,65
120342,2001,9261,15586,24847,15450,0,0,0,0,24847,15450
120403,2001,908,19,927,915,31,7,38,34,965,949
120421,2001,2060,5425,7485,4214,0,0,0,0,7485,4214
120537,2001,609,196,805,686,108,109,217,150,1022,836
120661,2001,451,,451,451,0,0,0,0,451,451
120698,2001,,,0,0,270,10,280,274,280,274
120740,2001,,,0,0,98,18,116,106,116,106
120768,2001,17,241,258,112,89,451,540,261,798,373
120795,2001,,,0,0,79,119,198,136,198,136
120838,2001,24,,24,24,68,0,68,68,92,92
120865,2001,1309,111,1420,1353,5,0,5,5,1425,1358
120883,2001,3096,89,3185,3131,1916,596,2512,2197,5697,5328
120944,2001,,,0,0,436,34,470,455,470,455
120953,2001,404,2269,2673,1305,0,0,0,0,2673,1305
120971,2001,9036,16041,25077,15405,0,0,0,0,25077,15405
121008,2001,23,29,52,35,0,0,0,0,52,35
121017,2001,,223,223,89,0,0,0,0,223,89
121044,2001,7573,18654,26227,14980,0,0,0,0,26227,14980
121071,2001,212,239,451,306,8,67,75,34,526,340
121150,2001,2462,474,2936,2648,1906,2541,4447,2877,7383,5525
121257,2001,869,52,921,889,0,0,0,0,921,889
121275,2001,303,27,330,314,0,0,0,0,330,314
121309,2001,2281,72,2353,2309,272,256,528,370,2881,2679
121345,2001,1544,4,1548,1546,0,0,0,0,1548,1546
121363,2001,1630,3068,4698,2848,0,0,0,0,4698,2848
121381,2001,27,26,53,37,0,0,0,0,53,37
121433,2001,70,23,93,79,0,0,0,0,93,79
121600,2001,,,0,0,4,0,4,4,4,4
121619,2001,4951,26384,31335,15427,0,0,0,0,31335,15427
121628,2001,,,0,0,70,0,70,70,70,70
121691,2001,3056,58,3114,3079,1080,30,1110,1091,4224,4170
121707,2001,2665,5157,7822,4713,0,0,0,0,7822,4713
121859,2001,20,29,49,32,0,0,0,0,49,32
121868,2001,23,27,50,34,0,0,0,0,50,34
121886,2001,4165,13678,17843,9596,0,0,0,0,17843,9596
121901,2001,8202,24851,33053,18069,0,0,0,0,33053,18069
121983,2001,,,0,0,90,33,123,103,123,103
121992,2001,172,,172,172,0,0,0,0,172,172
122010,2001,469,8,477,472,0,0,0,0,477,472
122117,2001,,,0,0,394,27,421,404,421,404
122180,2001,6125,16060,22185,12502,0,0,0,0,22185,12502
122205,2001,5586,13305,18891,10869,0,0,0,0,18891,10869
122223,2001,88,8,96,91,4,4,8,6,104,97
122250,2001,,,0,0,99,1,100,99,100,99
122287,2001,,,0,0,257,87,344,290,344,290
122296,2001,230,21,251,238,320,81,401,351,652,589
122339,2001,2686,24882,27568,12566,0,0,0,0,27568,12566
122366,2001,187,,187,187,0,0,0,0,187,187
122375,2001,5668,15969,21637,12009,0,0,0,0,21637,12009
122384,2001,1556,8106,9662,4775,0,0,0,0,9662,4775
122409,2001,21631,6411,28042,24218,2907,3222,6129,4072,34171,28290
122436,2001,4639,170,4809,4706,1266,987,2253,1689,7062,6395
122454,2001,407,96,503,445,134,17,151,140,654,585
122506,2001,138,9,147,142,120,9,129,123,276,265
122597,2001,14981,5940,20921,17378,3062,2883,5945,4105,26866,21483
122603,2001,,,0,0,163,453,616,345,616,345
122612,2001,4429,258,4687,4530,2526,850,3376,2869,8063,7399
122649,2001,,31,31,12,22,146,168,102,199,114
122658,2001,6551,11385,17936,11072,0,0,0,0,17936,11072
122685,2001,558,,558,558,0,0,0,0,558,558
122694,2001,727,,727,727,0,0,0,0,727,727
122728,2001,219,93,312,256,0,0,0,0,312,256
122746,2001,1847,8306,10153,5145,0,0,0,0,10153,5145
122755,2001,15589,6648,22237,18272,2258,3512,5770,3528,28007,21800
122791,2001,2901,8796,11697,6394,0,0,0,0,11697,6394
122834,2001,225,,225,225,0,0,0,0,225,225
122843,2001,273,179,452,343,0,5,5,2,457,345
122852,2001,213,,213,213,0,0,0,0,213,213
122889,2001,5383,9360,14743,9099,0,0,0,0,14743,9099
122931,2001,4151,128,4279,4201,1352,1737,3089,2028,7368,6229
122977,2001,9789,19221,29010,17421,0,0,0,0,29010,17421
123013,2001,6887,20097,26984,14867,0,0,0,0,26984,14867
123095,2001,,,0,0,440,6,446,442,446,442
123110,2001,49,,49,49,0,0,0,0,49,49
123165,2001,788,10,798,792,14,4,18,16,816,808
123208,2001,548,,548,548,0,0,0,0,548,548
123217,2001,4499,6948,11447,7258,0,0,0,0,11447,7258
123280,2001,72,36,108,86,35,84,119,67,227,153
123299,2001,3656,6452,10108,6218,0,0,0,0,10108,6218
123341,2001,5618,12684,18302,10654,0,0,0,0,18302,10654
123350,2001,46,18,64,53,0,0,0,0,64,53
123396,2001,118,,118,118,0,0,0,0,118,118
123448,2001,,,0,0,83,70,153,121,153,121
123457,2001,964,22,986,973,82,93,175,118,1161,1091
123484,2001,894,1820,2714,1617,0,0,0,0,2714,1617
123493,2001,1818,1729,3547,2505,0,0,0,0,3547,2505
123509,2001,2128,6651,8779,4769,0,0,0,0,8779,4769
123527,2001,3584,9147,12731,7216,0,0,0,0,12731,7216
123554,2001,2468,593,3061,2701,501,565,1066,717,4127,3418
123563,2001,3176,7527,10703,6165,0,0,0,0,10703,6165
123572,2001,5411,1000,6411,5815,620,559,1179,822,7590,6637
123581,2001,101,,101,101,0,0,0,0,101,101
123633,2001,217,204,421,297,192,97,289,229,710,526
123642,2001,183,171,354,251,0,0,0,0,354,251
123651,2001,1196,382,1578,1346,116,133,249,167,1827,1513
123679,2001,569,,569,569,0,0,0,0,569,569
123800,2001,5268,12869,18137,10378,0,0,0,0,18137,10378
123855,2001,,,0,0,67,1,68,67,68,67
123916,2001,,,0,0,62,0,62,62,62,62
123943,2001,,,0,0,379,0,379,379,379,379
123952,2001,19,,19,19,235,3,238,236,257,255
123961,2001,15424,613,16037,15665,10410,3366,13776,11696,29813,27361
123970,2001,,,0,0,603,284,887,758,887,758
124113,2001,582,7308,7890,3484,0,0,0,0,7890,3484
124283,2001,,,0,0,248,258,506,362,506,362
124292,2001,301,,301,301,0,0,0,0,301,301
124344,2001,21,,21,21,0,0,0,0,21,21
124399,2001,147,,147,147,0,0,0,0,147,147
124432,2001,143,,143,143,0,0,0,0,143,143
124487,2001,83,153,236,143,0,0,0,0,236,143
124496,2001,2,,2,2,0,0,0,0,2,2
124681,2001,2172,,2172,2172,0,0,0,0,2172,2172
124706,2001,773,,773,773,0,0,0,0,773,773
124779,2001,47,,47,47,0,0,0,0,47,47
124919,2001,59,,59,59,0,0,0,0,59,59
124937,2001,552,,552,552,0,0,0,0,552,552
125028,2001,3587,8273,11860,6872,0,0,0,0,11860,6872
125082,2001,93,1,94,93,0,0,0,0,94,93
125091,2001,3254,7994,11248,6428,0,0,0,0,11248,6428
125170,2001,661,3382,4043,2004,0,0,0,0,4043,2004
125231,2001,,,0,0,1667,415,2082,1826,2082,1826
125462,2001,1561,3136,4697,2806,0,0,0,0,4697,2806
125471,2001,1983,11313,13296,6475,0,0,0,0,13296,6475
125480,2001,6,63,69,31,22,136,158,96,227,127
125499,2001,3402,7512,10914,6385,0,0,0,0,10914,6385
125505,2001,5973,,5973,5973,0,0,0,0,5973,5973
125532,2001,528,,528,528,0,0,0,0,528,528
125718,2001,,,0,0,118,0,118,118,118,118
125727,2001,1360,14,1374,1365,5,0,5,5,1379,1370
125763,2001,1230,40,1270,1246,420,408,828,622,2098,1868
125897,2001,855,334,1189,986,50,165,215,113,1404,1099
126012,2001,,,0,0,270,0,270,270,270,270
126030,2001,,,0,0,225,235,460,353,460,353
126049,2001,,,0,0,424,188,612,527,612,527
126076,2001,97,,97,97,0,0,0,0,97,97
126119,2001,3468,6734,10202,6142,0,0,0,0,10202,6142
126164,2001,45,17,62,52,0,0,0,0,62,52
126182,2001,1750,414,2164,1917,215,5447,5662,2185,7826,4102
126207,2001,2126,4742,6868,4009,0,0,0,0,6868,4009
126261,2001,51,44,95,68,0,0,0,0,95,68
126289,2001,1953,5315,7268,4063,0,0,0,0,7268,4063
126359,2001,629,,629,629,0,0,0,0,629,629
126401,2001,670,589,1259,904,0,0,0,0,1259,904
126410,2001,248,,248,248,0,0,0,0,248,248
126562,2001,4774,4016,8790,6395,1661,4553,6214,3308,15004,9703
126571,2001,353,28,381,364,1160,982,2142,1549,2523,1913
126580,2001,3916,1434,5350,4495,414,2216,2630,1216,7980,5711
126605,2001,1301,,1301,1301,0,0,0,0,1301,1301
126614,2001,21602,2643,24245,22669,2077,3741,5818,3431,30063,26100
126669,2001,1278,485,1763,1469,78,8,86,81,1849,1550
126678,2001,1921,13,1934,1926,18,0,18,18,1952,1944
126687,2001,500,,500,500,0,0,0,0,500,500
126702,2001,1820,401,2221,1978,0,0,0,0,2221,1978
126711,2001,1232,5386,6618,3371,0,0,0,0,6618,3371
126748,2001,459,1650,2109,1114,0,0,0,0,2109,1114
126775,2001,2463,489,2952,2660,433,320,753,549,3705,3209
126784,2001,83,,83,83,0,0,0,0,83,83
126818,2001,18644,4795,23439,20579,2285,2379,4664,3145,28103,23724
126827,2001,314,1008,1322,710,310,48,358,328,1680,1038
126854,2001,87,,87,87,0,0,0,0,87,87
126863,2001,1154,3704,4858,2625,0,0,0,0,4858,2625
126872,2001,289,,289,289,0,0,0,0,289,289
126915,2001,215,1827,2042,828,0,0,0,0,2042,828
126924,2001,154,,154,154,0,0,0,0,154,154
126942,2001,1839,4670,6509,3693,0,0,0,0,6509,3693
126951,2001,568,,568,568,0,0,0,0,568,568
126979,2001,,,0,0,227,509,736,436,736,436
127024,2001,706,252,958,805,18,0,18,18,976,823
127042,2001,163,322,485,289,0,0,0,0,485,289
127060,2001,3641,469,4110,3825,2830,2445,5275,3772,9385,7597
127158,2001,1921,9922,11843,5252,0,0,0,0,11843,5252
127185,2001,4061,368,4429,4210,0,0,0,0,4429,4210
127200,2001,4197,9314,13511,7895,0,0,0,0,13511,7895
127219,2001,14,17,31,21,0,0,0,0,31,21
127228,2001,101,,101,101,0,0,0,0,101,101
127273,2001,,,0,0,147,165,312,220,312,220
127316,2001,91,121,212,139,0,0,0,0,212,139
127389,2001,468,527,995,677,0,0,0,0,995,677
127556,2001,3945,1308,5253,4473,7,42,49,22,5302,4495
127565,2001,10356,8089,18445,13620,0,0,0,0,18445,13620
127617,2001,339,1442,1781,912,0,0,0,0,1781,912
127653,2001,339,92,431,375,404,228,632,491,1063,866
127680,2001,106,112,218,150,0,0,0,0,218,150
127699,2001,71,63,134,96,0,0,0,0,134,96
127714,2001,231,232,463,322,0,0,0,0,463,322
127732,2001,976,2792,3768,2085,0,0,0,0,3768,2085
127741,2001,9136,1025,10161,9550,922,1218,2140,1363,12301,10913
127778,2001,837,567,1404,1062,0,0,0,0,1404,1062
127787,2001,267,26,293,277,0,0,0,0,293,277
127796,2001,3,3,6,4,0,0,0,0,6,4
127820,2001,3059,6713,9772,5724,0,0,0,0,9772,5724
127839,2001,330,,330,330,0,0,0,0,330,330
127884,2001,1714,3152,4866,2966,0,0,0,0,4866,2966
127909,2001,1928,4986,6914,3908,0,0,0,0,6914,3908
127918,2001,1736,3611,5347,3155,484,4238,4722,2103,10069,5258
127945,2001,335,84,419,368,0,0,0,0,419,368
127954,2001,50,,50,50,25,0,25,25,75,75
128036,2001,213,729,942,458,0,0,0,0,942,458
128106,2001,3351,2123,5474,4208,67,65,132,91,5606,4299
128151,2001,412,328,740,522,0,0,0,0,740,522
128179,2001,384,,384,384,0,0,0,0,384,384
128188,2001,189,,189,189,0,0,0,0,189,189
128203,2001,105,,105,105,0,0,0,0,105,105
128258,2001,925,1054,1979,1343,0,0,0,0,1979,1343
128328,2001,4365,,4365,4365,0,0,0,0,4365,4365
128337,2001,65,,65,65,0,0,0,0,65,65
128391,2001,2110,198,2308,2190,0,0,0,0,2308,2190
128425,2001,23,1,24,23,0,0,0,0,24,23
128498,2001,1727,145,1872,1784,300,97,397,337,2269,2121
128540,2001,30,42,72,47,0,0,0,0,72,47
128577,2001,409,1314,1723,931,0,0,0,0,1723,931
128586,2001,61,,61,61,0,0,0,0,61,61
128674,2001,382,222,604,470,0,0,0,0,604,470
128683,2001,300,211,511,384,0,0,0,0,511,384
128726,2001,84,60,144,108,0,0,0,0,144,108
128744,2001,870,311,1181,992,980,1001,1981,1363,3162,2355
128762,2001,123,,123,123,0,0,0,0,123,123
128771,2001,6636,2915,9551,7812,497,2320,2817,1336,12368,9148
128780,2001,,1496,1496,604,0,0,0,0,1496,604
128896,2001,30,268,298,136,0,0,0,0,298,136
128902,2001,1755,80,1835,1786,23,21,44,31,1879,1817
128957,2001,58,104,162,99,0,0,0,0,162,99
129002,2001,179,,179,179,0,0,0,0,179,179
129020,2001,13085,965,14050,13474,3211,2615,5826,4205,19876,17679
129154,2001,471,23,494,480,0,0,0,0,494,480
129181,2001,332,89,421,367,0,0,0,0,421,367
129215,2001,3574,1444,5018,4157,43,276,319,143,5337,4300
129242,2001,3399,765,4164,3700,153,837,990,473,5154,4173
129349,2001,45,70,115,73,0,0,0,0,115,73
129367,2001,640,2489,3129,1628,0,0,0,0,3129,1628
129428,2001,,,0,0,88,1462,1550,647,1550,647
129446,2001,32,23,55,41,0,0,0,0,55,41
129482,2001,208,,208,208,0,0,0,0,208,208
129491,2001,,,0,0,17,130,147,67,147,67
129525,2001,4284,1141,5425,4732,479,940,1419,838,6844,5570
129534,2001,9,29,38,20,67,145,212,122,250,142
129543,2001,1068,3179,4247,2330,0,0,0,0,4247,2330
129613,2001,513,22,535,522,0,0,0,0,535,522
129640,2001,73,,73,73,0,0,0,0,73,73
129686,2001,66,102,168,106,0,0,0,0,168,106
129695,2001,1872,3533,5405,3275,0,0,0,0,5405,3275
129729,2001,1774,3449,5223,3143,0,0,0,0,5223,3143
129756,2001,614,1706,2320,1291,0,0,0,0,2320,1291
129774,2001,588,120,708,635,0,0,0,0,708,635
129808,2001,858,2614,3472,1896,0,0,0,0,3472,1896
129923,2001,203,,203,203,0,0,0,0,203,203
129932,2001,195,,195,195,0,0,0,0,195,195
129941,2001,1696,836,2532,2024,696,1001,1697,1078,4229,3102
129969,2001,88,,88,88,0,0,0,0,88,88
130004,2001,1663,3906,5569,3214,0,0,0,0,5569,3214
130040,2001,402,1207,1609,881,0,0,0,0,1609,881
130110,2001,160,124,284,209,0,0,0,0,284,209
130129,2001,25,56,81,47,0,0,0,0,81,47
130147,2001,109,,109,109,0,0,0,0,109,109
130174,2001,442,385,827,595,0,0,0,0,827,595
130183,2001,614,736,1350,903,0,0,0,0,1350,903
130208,2001,53,6,59,55,0,0,0,0,59,55
130217,2001,467,1034,1501,878,0,0,0,0,1501,878
130226,2001,4585,471,5056,4770,931,688,1619,1235,6675,6005
130253,2001,2837,1294,4131,3345,420,1402,1822,956,5953,4301
130271,2001,20,,20,20,0,0,0,0,20,20
130314,2001,705,582,1287,934,99,553,652,310,1939,1244
130396,2001,1228,3496,4724,2616,0,0,0,0,4724,2616
130448,2001,39,278,317,149,0,0,0,0,317,149
130493,2001,6295,2021,8316,7111,764,3174,3938,1912,12254,9023
130509,2001,83,73,156,112,0,0,0,0,156,112
130527,2001,4,4,8,6,0,0,0,0,8,6
130581,2001,,,0,0,129,0,129,129,129,129
130590,2001,1882,192,2074,1957,9,173,182,75,2256,2032
130606,2001,1049,2671,3720,2110,0,0,0,0,3720,2110
130624,2001,897,,897,897,0,0,0,0,897,897
130697,2001,2776,16,2792,2782,187,258,445,286,3237,3068
130776,2001,3583,1497,5080,4187,29,809,838,322,5918,4509
130785,2001,,,0,0,12,0,12,12,12,12
130794,2001,5253,33,5286,5266,5756,94,5850,5796,11136,11062
130837,2001,42,,42,42,0,0,0,0,42,42
130873,2001,65,15,80,71,0,0,0,0,80,71
130891,2001,1417,2131,3548,2263,0,0,0,0,3548,2263
130907,2001,641,1363,2004,1182,0,0,0,0,2004,1182
130916,2001,2355,4311,6666,4067,0,0,0,0,6666,4067
130934,2001,2403,681,3084,2678,96,163,259,155,3343,2833
130943,2001,15189,2818,18007,16326,2171,771,2942,2450,20949,18776
130989,2001,736,389,1125,889,14,184,198,84,1323,973
131061,2001,60,31,91,72,0,0,0,0,91,72
131098,2001,1597,318,1915,1722,27,76,103,56,2018,1778
131113,2001,1556,2160,3716,2405,446,1667,2113,1083,5829,3488
131159,2001,5322,528,5850,5529,2534,2308,4842,3467,10692,8996
131283,2001,2384,203,2587,2464,1397,1526,2923,2032,5510,4496
131308,2001,335,37,372,350,0,0,0,0,372,350
131399,2001,1751,3389,5140,3119,71,245,316,160,5456,3279
131405,2001,,,0,0,60,21,81,69,81,69
131450,2001,1125,75,1200,1154,297,86,383,330,1583,1484
131469,2001,8711,1352,10063,9242,5465,6656,12121,8050,22184,17292
131496,2001,6191,231,6422,6282,5205,1061,6266,5627,12688,11909
131511,2001,74,,74,74,0,0,0,0,74,74
131520,2001,6472,499,6971,6668,2752,1281,4033,3255,11004,9923
131566,2001,16,111,127,60,0,0,0,0,127,60
131742,2001,908,,908,908,0,0,0,0,908,908
131788,2001,126,387,513,278,216,253,469,313,982,591
131803,2001,2516,9157,11673,6113,1280,1056,2336,1683,14009,7796
131830,2001,41,,41,41,0,0,0,0,41,41
131876,2001,566,364,930,709,75,405,480,230,1410,939
131973,2001,,,0,0,124,313,437,279,437,279
132268,2001,387,,387,387,0,0,0,0,387,387
132338,2001,2283,1228,3511,2765,0,0,0,0,3511,2765
132374,2001,770,,770,770,0,0,0,0,770,770
132408,2001,454,121,575,502,0,0,0,0,575,502
132471,2001,3276,2631,5907,4310,1184,1600,2784,1811,8691,6121
132523,2001,,,0,0,20,0,20,20,20,20
132602,2001,2529,195,2724,2606,0,0,0,0,2724,2606
132657,2001,1522,299,1821,1639,23,162,185,85,2006,1724
132666,2001,23,26,49,33,0,0,0,0,49,33
132675,2001,241,80,321,268,0,0,0,0,321,268
132693,2001,4623,9057,13680,8219,0,0,0,0,13680,8219
132709,2001,8802,20218,29020,16830,0,0,0,0,29020,16830
132806,2001,237,,237,237,0,0,0,0,237,237
132842,2001,72,72,144,100,358,108,466,399,610,499
132851,2001,2110,3598,5708,3539,0,0,0,0,5708,3539
132879,2001,190,23,213,199,0,0,0,0,213,199
132903,2001,22065,8116,30181,25340,2099,3570,5669,3390,35850,28730
132958,2001,124,,124,124,0,0,0,0,124,124
132976,2001,323,396,719,480,0,0,0,0,719,480
133021,2001,854,932,1786,1224,0,0,0,0,1786,1224
133085,2001,709,23,732,718,0,0,0,0,732,718
133155,2001,459,375,834,585,0,0,0,0,834,585
133261,2001,203,,203,203,0,0,0,0,203,203
133386,2001,4571,6633,11204,7205,0,0,0,0,11204,7205
133465,2001,240,134,374,293,0,0,0,0,374,293
133492,2001,1557,25,1582,1567,0,0,0,0,1582,1567
133508,2001,3532,5525,9057,5726,0,0,0,0,9057,5726
133526,2001,1284,36,1320,1298,0,0,0,0,1320,1298
133553,2001,4156,485,4641,4347,116,164,280,179,4921,4526
133650,2001,9513,1340,10853,10054,1081,382,1463,1225,12316,11279
133669,2001,9903,9400,19303,13696,1232,2810,4042,2248,23345,15944
133702,2001,5339,16782,22121,12002,0,0,0,0,22121,12002
133711,2001,1805,47,1852,1823,0,0,0,0,1852,1823
133739,2001,415,,415,415,0,0,0,0,415,415
133809,2001,536,24,560,545,0,0,0,0,560,545
133845,2001,512,,512,512,0,0,0,0,512,512
133854,2001,715,,715,715,0,0,0,0,715,715
133863,2001,460,,460,460,0,0,0,0,460,460
133872,2001,408,338,746,541,0,0,0,0,746,541
133881,2001,2032,159,2191,2094,420,1798,2218,1107,4409,3201
133942,2001,43,,43,43,0,0,0,0,43,43
133951,2001,15144,10827,25971,19513,2410,3346,5756,3620,31727,23133
133960,2001,251,1349,1600,787,0,0,0,0,1600,787
133979,2001,1879,275,2154,1987,0,0,0,0,2154,1987
133997,2001,820,12,832,825,0,0,0,0,832,825
134079,2001,1752,696,2448,2025,0,48,48,18,2496,2043
134097,2001,23996,4235,28231,25705,4319,2432,6751,5200,34982,30905
134112,2001,666,,666,666,0,0,0,0,666,666
134121,2001,213,,213,213,0,0,0,0,213,213
134130,2001,29923,3716,33639,31423,10016,2860,12876,11169,46515,42592
134149,2001,1401,1296,2697,1910,6,118,124,51,2821,1961
134228,2001,12,,12,12,0,0,0,0,12,12
134237,2001,2764,24,2788,2774,0,0,0,0,2788,2774
134291,2001,420,109,529,463,0,0,0,0,529,463
134307,2001,161,154,315,222,0,0,0,0,315,222
134343,2001,1996,3769,5765,3493,0,0,0,0,5765,3493
134422,2001,140,5,145,142,0,0,0,0,145,142
134495,2001,5787,13354,19141,11089,0,0,0,0,19141,11089
134510,2001,102,43,145,119,0,0,0,0,145,119
134574,2001,208,115,323,254,0,0,0,0,323,254
134608,2001,2784,11308,14092,7274,0,0,0,0,14092,7274
134680,2001,1206,482,1688,1395,0,0,0,0,1688,1395
134714,2001,11,84,95,44,0,0,0,0,95,44
134811,2001,1011,35,1046,1025,54,0,54,54,1100,1079
134875,2001,227,,227,227,0,0,0,0,227,227
134909,2001,649,,649,649,0,0,0,0,649,649
134945,2001,1760,453,2213,1938,85,221,306,169,2519,2107
135063,2001,148,437,585,320,0,0,0,0,585,320
135081,2001,2852,314,3166,2977,0,0,0,0,3166,2977
135124,2001,7,,7,7,0,0,0,0,7,7
135142,2001,140,547,687,357,0,0,0,0,687,357
135160,2001,1051,1267,2318,1554,0,0,0,0,2318,1554
135179,2001,519,60,579,543,0,0,0,0,579,543
135188,2001,865,2016,2881,1665,0,0,0,0,2881,1665
135267,2001,413,528,941,623,0,0,0,0,941,623
135276,2001,680,409,1089,842,0,0,0,0,1089,842
135294,2001,1963,4447,6410,3729,0,0,0,0,6410,3729
135337,2001,94,75,169,124,0,0,0,0,169,124
135364,2001,92,274,366,200,157,512,669,359,1035,559
135391,2001,3144,5225,8369,5219,0,0,0,0,8369,5219
135407,2001,2305,330,2635,2436,0,0,0,0,2635,2436
135416,2001,149,,149,149,0,0,0,0,149,149
135434,2001,658,88,746,693,0,0,0,0,746,693
135522,2001,835,3330,4165,2157,0,0,0,0,4165,2157
135610,2001,221,88,309,256,24,44,68,41,377,297
135647,2001,1210,660,1870,1472,0,0,0,0,1870,1472
135717,2001,12750,38967,51717,28222,0,0,0,0,51717,28222
135726,2001,8618,741,9359,8909,4269,808,5077,4589,14436,13498
135735,2001,1264,1086,2350,1695,0,0,0,0,2350,1695
135771,2001,932,,932,932,0,0,0,0,932,932
135939,2001,1229,,1229,1229,0,0,0,0,1229,1229
135957,2001,471,,471,471,0,0,0,0,471,471
136011,2001,618,,618,618,0,0,0,0,618,618
136048,2001,125,,125,125,0,0,0,0,125,125
136066,2001,1364,,1364,1364,0,0,0,0,1364,1364
136075,2001,147,,147,147,0,0,0,0,147,147
136109,2001,46,,46,46,0,0,0,0,46,46
136145,2001,510,693,1203,785,0,0,0,0,1203,785
136172,2001,7205,3929,11134,8791,490,1368,1858,985,12992,9776
136206,2001,775,188,963,849,0,0,0,0,963,849
136215,2001,2352,1660,4012,3004,6392,8655,15047,9730,19059,12734
136233,2001,2188,4686,6874,4049,0,0,0,0,6874,4049
136288,2001,1227,1341,2568,1754,10,89,99,44,2667,1798
136303,2001,307,262,569,395,0,0,0,0,569,395
136330,2001,1967,249,2216,2065,190,178,368,259,2584,2324
136358,2001,5992,14117,20109,11597,0,0,0,0,20109,11597
136400,2001,1831,3794,5625,3337,0,0,0,0,5625,3337
136473,2001,4380,6298,10678,6881,0,0,0,0,10678,6881
136491,2001,1312,,1312,1312,0,0,0,0,1312,1312
136516,2001,1755,4138,5893,3398,0,0,0,0,5893,3398
136631,2001,59,,59,59,0,0,0,0,59,59
136659,2001,147,98,245,186,0,0,0,0,245,186
136701,2001,,,0,0,92,14,106,97,106,97
136738,2001,328,,328,328,0,0,0,0,328,328
136747,2001,202,,202,202,0,0,0,0,202,202
136765,2001,364,58,422,387,0,0,0,0,422,387
136774,2001,951,18,969,958,0,0,0,0,969,958
136783,2001,62,5,67,64,0,0,0,0,67,64
136826,2001,575,822,1397,901,0,0,0,0,1397,901
136853,2001,139,,139,139,0,0,0,0,139,139
136862,2001,41,,41,41,0,0,0,0,41,41
136871,2001,75,,75,75,0,0,0,0,75,75
136941,2001,25,,25,25,0,0,0,0,25,25
136950,2001,2392,580,2972,2620,270,475,745,451,3717,3071
136996,2001,50,,50,50,0,0,0,0,50,50
137023,2001,288,461,749,443,0,0,0,0,749,443
137032,2001,5804,3880,9684,7328,204,43,247,220,9931,7548
