unitid,year,student fte
227881,2020,18195.0
227924,2020,8904.0
227979,2020,17937.0
228042,2020,1135.0
228088,2020,31.0
228149,2020,3136.0
228158,2020,5596.0
228185,2020,4.0
228194,2020,858.0
228200,2020,278.0
228219,2020,296.0
228246,2020,10479.0
228282,2020,25.0
228316,2020,3368.0
228325,2020,1655.0
228343,2020,1495.0
228431,2020,10701.0
228459,2020,32604.0
228468,2020,658.0
228486,2020,82.0
228501,2020,1675.0
228529,2020,10964.0
228547,2020,20178.0
228608,2020,2905.0
228635,2020,1944.0
228644,2020,3184.0
228653,2020,2754.0
228699,2020,1999.0
228705,2020,5727.0
228723,2020,64612.0
228732,2020,
228769,2020,33129.0
228778,2020,48402.0
228787,2020,25147.0
228796,2020,19582.0
228802,2020,7289.0
228866,2020,250.0
228875,2020,11146.0
228884,2020,717.0
228909,2020,2183.0
228981,2020,1460.0
229018,2020,3457.0
229027,2020,28976.0
229063,2020,6100.0
229090,2020,
229115,2020,35906.0
229160,2020,1934.0
229179,2020,12005.0
229267,2020,2618.0
229300,2020,4267.0
229337,2020,4363.0
229355,2020,8084.0
229407,2020,
229416,2020,1602.0
229425,2020,90.0
229504,2020,1469.0
229522,2020,79.0
229540,2020,1670.0
229656,2020,202.0
229780,2020,2828.0
229799,2020,3342.0
229814,2020,7685.0
229832,2020,782.0
229841,2020,3739.0
229887,2020,579.0
229957,2020,
230010,2020,867.0
230038,2020,33695.0
230047,2020,2927.0
230056,2020,169.0
230065,2020,132.0
230144,2020,55.0
230162,2020,1525.0
230171,2020,9180.0
230199,2020,49.0
230205,2020,87.0
230214,2020,194.0
230366,2020,271.0
230418,2020,1401.0
230490,2020,1140.0
230597,2020,4241.0
230603,2020,9834.0
230621,2020,127.0
230630,2020,
230676,2020,464.0
230728,2020,21953.0
230737,2020,28234.0
230746,2020,13720.0
230764,2020,28428.0
230782,2020,19336.0
230807,2020,1725.0
230816,2020,744.0
230834,2020,1762.0
230852,2020,3070.0
230861,2020,2252.0
230889,2020,345.0
230913,2020,1525.0
230940,2020,
230959,2020,2597.0
230977,2020,21.0
230995,2020,3522.0
231004,2020,56.0
231059,2020,1613.0
231068,2020,72.0
231095,2020,130.0
231147,2020,592.0
231156,2020,
231165,2020,1109.0
231174,2020,12405.0
231280,2020,113.0
231411,2020,461.0
231420,2020,872.0
231536,2020,1862.0
231554,2020,990.0
231581,2020,1587.0
231624,2020,8236.0
231651,2020,6810.0
231688,2020,24.0
231697,2020,1891.0
231712,2020,4790.0
231721,2020,7.0
231785,2020,1157.0
231837,2020,
231873,2020,602.0
231882,2020,1409.0
231970,2020,1215.0
232016,2020,69.0
232025,2020,1198.0
232043,2020,1099.0
232052,2020,367.0
232089,2020,959.0
232186,2020,30786.0
232195,2020,4125.0
232256,2020,878.0
232265,2020,3303.0
232308,2020,750.0
232414,2020,4250.0
232423,2020,20321.0
232450,2020,4613.0
232557,2020,68590.0
232566,2020,4043.0
232575,2020,3382.0
232609,2020,2409.0
232618,2020,149.0
232672,2020,1762.0
232681,2020,3844.0
232706,2020,2839.0
232724,2020,13.0
232788,2020,1427.0
232797,2020,602.0
232867,2020,2412.0
232885,2020,301.0
232919,2020,371.0
232937,2020,5086.0
232946,2020,28081.0
232982,2020,19460.0
233019,2020,1370.0
233037,2020,638.0
233082,2020,50.0
233116,2020,2452.0
233277,2020,8676.0
233286,2020,116.0
233295,2020,1540.0
233301,2020,555.0
233310,2020,1312.0
233329,2020,454.0
233338,2020,1305.0
233356,2020,401.0
233374,2020,3779.0
233408,2020,289.0
233426,2020,1898.0
233480,2020,29.0
233541,2020,3463.0
233602,2020,56.0
233611,2020,1065.0
233639,2020,1709.0
233648,2020,1459.0
233666,2020,20.0
233684,2020,2508.0
233718,2020,360.0
233754,2020,3423.0
233772,2020,9487.0
233842,2020,113.0
233897,2020,1434.0
233903,2020,1260.0
233921,2020,35164.0
233949,2020,3025.0
234030,2020,25774.0
234076,2020,23897.0
234085,2020,1698.0
234119,2020,6.0
234137,2020,222.0
234155,2020,3841.0
234164,2020,1421.0
234173,2020,1256.0
234207,2020,2182.0
234377,2020,1286.0
234669,2020,8982.0
234696,2020,1418.0
234711,2020,1538.0
234827,2020,10134.0
234845,2020,1799.0
234915,2020,959.0
234924,2020,298.0
234933,2020,5477.0
234951,2020,2619.0
234979,2020,4971.0
235024,2020,475.0
235088,2020,229.0
235097,2020,11077.0
235103,2020,4451.0
235149,2020,5259.0
235158,2020,103.0
235167,2020,2098.0
235237,2020,6422.0
235307,2020,84.0
235316,2020,6801.0
235334,2020,1240.0
235343,2020,5863.0
235352,2020,48.0
235422,2020,893.0
235431,2020,4225.0
235501,2020,107.0
235547,2020,798.0
235583,2020,120.0
235671,2020,2182.0
235699,2020,2365.0
235750,2020,1731.0
236018,2020,53.0
236072,2020,3147.0
236133,2020,1116.0
236188,2020,4199.0
236212,2020,881.0
236230,2020,2808.0
236258,2020,1246.0
236328,2020,2112.0
236382,2020,1935.0
236452,2020,1436.0
236504,2020,3094.0
236513,2020,4156.0
236577,2020,3210.0
236595,2020,6175.0
236610,2020,3497.0
236638,2020,3112.0
236656,2020,3412.0
236692,2020,5171.0
236708,2020,3386.0
236744,2020,45.0
236753,2020,4433.0
236887,2020,2182.0
236896,2020,1626.0
236939,2020,27983.0
236948,2020,44380.0
236975,2020,2509.0
237011,2020,14109.0
237039,2020,2032.0
237057,2020,1316.0
237066,2020,2582.0
237109,2020,3207.0
237118,2020,830.0
237127,2020,54.0
237136,2020,179.0
237145,2020,27.0
237172,2020,29.0
237181,2020,571.0
237215,2020,1068.0
237242,2020,107.0
237303,2020,62.0
237312,2020,2305.0
237321,2020,47.0
237330,2020,1610.0
237358,2020,709.0
237367,2020,3310.0
237385,2020,1291.0
237437,2020,197.0
237473,2020,107.0
237491,2020,24.0
237525,2020,10136.0
237543,2020,80.0
237552,2020,48.0
237561,2020,79.0
237570,2020,82.0
237598,2020,23.0
237640,2020,253.0
237686,2020,1782.0
237701,2020,1037.0
237729,2020,157.0
237783,2020,944.0
237792,2020,2682.0
237817,2020,1186.0
237844,2020,76.0
237880,2020,800.0
237899,2020,2395.0
237905,2020,64.0
237932,2020,2133.0
237950,2020,1311.0
237969,2020,1057.0
237987,2020,218.0
237996,2020,622.0
238005,2020,85.0
238014,2020,800.0
238032,2020,24219.0
238078,2020,709.0
238096,2020,28.0
238175,2020,113.0
238193,2020,1573.0
238263,2020,7438.0
238324,2020,448.0
238333,2020,945.0
238397,2020,1127.0
238430,2020,1077.0
238458,2020,3251.0
238476,2020,2674.0
238573,2020,
238616,2020,4267.0
238661,2020,1862.0
238722,2020,5144.0
238759,2020,3459.0
238810,2020,23.0
238980,2020,1626.0
239008,2020,1165.0
239017,2020,1408.0
239071,2020,691.0
239080,2020,1387.0
239105,2020,10756.0
239169,2020,1469.0
239220,2020,1297.0
239248,2020,6638.0
239309,2020,917.0
239318,2020,2544.0
239372,2020,1736.0
239390,2020,1097.0
239424,2020,83.0
239442,2020,558.0
239460,2020,2799.0
239488,2020,5014.0
239512,2020,555.0
239628,2020,807.0
239637,2020,82.0
239716,2020,1897.0
239743,2020,
239877,2020,32.0
239910,2020,1315.0
240107,2020,2144.0
240116,2020,3816.0
240125,2020,3435.0
240170,2020,2251.0
240189,2020,10430.0
240198,2020,1560.0
240213,2020,55.0
240268,2020,10119.0
240277,2020,6555.0
240329,2020,9757.0
240338,2020,1030.0
240365,2020,10996.0
240374,2020,3630.0
240392,2020,1764.0
240417,2020,6661.0
240426,2020,1999.0
240435,2020,
240444,2020,41716.0
240453,2020,21326.0
240462,2020,6655.0
240471,2020,5339.0
240480,2020,7279.0
240505,2020,2227.0
240514,2020,1060.0
240596,2020,816.0
240620,2020,2386.0
240657,2020,939.0
240666,2020,2083.0
240693,2020,1542.0
240709,2020,13.0
240718,2020,585.0
240727,2020,10310.0
240736,2020,844.0
240745,2020,1136.0
240754,2020,2888.0
240790,2020,1078.0
240879,2020,157.0
240985,2020,99.0
241100,2020,267.0
241128,2020,325.0
241146,2020,287.0
241182,2020,432.0
241191,2020,972.0
241216,2020,1245.0
241225,2020,951.0
241304,2020,542.0
241331,2020,2146.0
241377,2020,828.0
241386,2020,148.0
241395,2020,650.0
241410,2020,5849.0
241517,2020,253.0
241614,2020,341.0
241720,2020,717.0
241739,2020,7200.0
241766,2020,297.0
241793,2020,444.0
241836,2020,645.0
241906,2020,318.0
241951,2020,332.0
242042,2020,435.0
242060,2020,
242112,2020,417.0
242121,2020,201.0
242130,2020,196.0
242149,2020,268.0
242413,2020,60.0
242422,2020,
242556,2020,358.0
242565,2020,265.0
242583,2020,254.0
242617,2020,3271.0
242626,2020,3129.0
242635,2020,3035.0
242644,2020,1173.0
242653,2020,5868.0
242662,2020,3385.0
242671,2020,
242680,2020,1443.0
242699,2020,1491.0
242705,2020,3783.0
242723,2020,499.0
242750,2020,83.0
242820,2020,896.0
242945,2020,120.0
242954,2020,57.0
242972,2020,12708.0
243081,2020,695.0
243106,2020,2323.0
243115,2020,3285.0
243133,2020,3334.0
243142,2020,2211.0
243151,2020,2842.0
243160,2020,
243179,2020,2912.0
243188,2020,519.0
243197,2020,12105.0
243203,2020,2146.0
243212,2020,2280.0
243221,2020,12654.0
243346,2020,6392.0
243443,2020,3955.0
243498,2020,89.0
243568,2020,538.0
243577,2020,3011.0
243586,2020,905.0
243601,2020,11096.0
243638,2020,1491.0
243647,2020,372.0
243665,2020,1392.0
243744,2020,14887.0
243780,2020,42279.0
243799,2020,36.0
243823,2020,1609.0
243832,2020,957.0
243841,2020,394.0
244233,2020,180.0
244279,2020,194.0
244437,2020,10236.0
244446,2020,1287.0
244613,2020,250.0
245281,2020,83.0
245625,2020,1471.0
245652,2020,343.0
245777,2020,91.0
245838,2020,787.0
245847,2020,253.0
245865,2020,729.0
245883,2020,554.0
245892,2020,
245953,2020,1782.0
245962,2020,161.0
245980,2020,28.0
245999,2020,847.0
246017,2020,503.0
246035,2020,330.0
246071,2020,64.0
246345,2020,90.0
246354,2020,5179.0
246406,2020,26.0
246415,2020,32.0
246460,2020,156.0
246789,2020,79.0
246813,2020,2021.0
246895,2020,401.0
246974,2020,259.0
247010,2020,36.0
247047,2020,91.0
247065,2020,511.0
247083,2020,
247153,2020,275.0
247162,2020,48.0
247409,2020,131.0
247603,2020,1570.0
247649,2020,413.0
247737,2020,
247773,2020,54.0
247825,2020,9.0
247834,2020,20698.0
247940,2020,2260.0
248192,2020,31.0
248305,2020,
248527,2020,75.0
248606,2020,598.0
248624,2020,99.0
248633,2020,62.0
248660,2020,147.0
248703,2020,110.0
248925,2020,685.0
248934,2020,14284.0
249061,2020,30.0
249140,2020,
249238,2020,303.0
249566,2020,169.0
249609,2020,182.0
250027,2020,231.0
250285,2020,279.0
250744,2020,400.0
250902,2020,52.0
250993,2020,207.0
251260,2020,2667.0
251312,2020,602.0
260336,2020,17.0
260363,2020,12.0
260372,2020,192.0
260664,2020,249.0
260691,2020,822.0
260789,2020,717.0
260813,2020,227.0
260929,2020,241.0
260965,2020,61.0
260992,2020,305.0
261436,2020,803.0
261676,2020,55.0
261685,2020,59.0
261719,2020,163.0
261773,2020,38.0
261861,2020,73.0
262022,2020,21.0
262031,2020,4151.0
262086,2020,6887.0
262129,2020,674.0
262165,2020,
262341,2020,629.0
262369,2020,85.0
262402,2020,62.0
262457,2020,511.0
262466,2020,16.0
362700,2020,302.0
362782,2020,239.0
363013,2020,48.0
363077,2020,167.0
363147,2020,421.0
363165,2020,539.0
363439,2020,52.0
363633,2020,410.0
363679,2020,141.0
363712,2020,48.0
363721,2020,144.0
363882,2020,70.0
363907,2020,551.0
363916,2020,125.0
363934,2020,836.0
364016,2020,3540.0
364025,2020,7019.0
364548,2020,153.0
364575,2020,32.0
364627,2020,169.0
364636,2020,129.0
364751,2020,37.0
364760,2020,53.0
364946,2020,176.0
364964,2020,34.0
365091,2020,285.0
365125,2020,99.0
365198,2020,196.0
365204,2020,2945.0
365213,2020,327.0
365240,2020,23.0
365374,2020,678.0
365383,2020,140.0
365480,2020,379.0
365505,2020,30.0
365693,2020,160.0
365763,2020,33.0
365824,2020,166.0
365833,2020,173.0
366003,2020,210.0
366155,2020,31.0
366191,2020,1181.0
366252,2020,4050.0
366261,2020,243.0
366270,2020,287.0
366289,2020,20.0
366340,2020,213.0
366368,2020,96.0
366395,2020,14958.0
366401,2020,4360.0
366438,2020,60.0
366465,2020,1263.0
366535,2020,248.0
366553,2020,1078.0
366571,2020,22.0
366605,2020,30.0
366623,2020,106.0
366632,2020,8.0
366711,2020,14559.0
367051,2020,67.0
367088,2020,87.0
367103,2020,28.0
367112,2020,254.0
367158,2020,59.0
367334,2020,153.0
367361,2020,66.0
367431,2020,23.0
367459,2020,3826.0
367875,2020,142.0
367884,2020,555.0
367954,2020,4508.0
367972,2020,114.0
367981,2020,46.0
368036,2020,17.0
368230,2020,81.0
368364,2020,185.0
368407,2020,20.0
368443,2020,555.0
368452,2020,289.0
368540,2020,25.0
368629,2020,646.0
368647,2020,27.0
368771,2020,147.0
368832,2020,31.0
368911,2020,796.0
369002,2020,204.0
369109,2020,42.0
369400,2020,2264.0
369419,2020,653.0
369446,2020,45.0
369455,2020,171.0
369516,2020,275.0
369659,2020,224.0
369668,2020,99.0
369686,2020,73.0
369695,2020,78.0
369783,2020,378.0
369950,2020,101.0
371034,2020,6.0
371052,2020,399.0
371690,2020,524.0
371830,2020,71.0
371928,2020,95.0
371964,2020,471.0
372028,2020,115.0
372073,2020,180.0
372082,2020,64.0
372240,2020,9.0
372329,2020,408.0
372356,2020,158.0
372462,2020,110.0
372718,2020,288.0
372921,2020,678.0
373085,2020,55.0
373216,2020,116.0
373456,2020,11.0
373526,2020,291.0
373678,2020,146.0
373696,2020,126.0
373711,2020,66.0
373784,2020,525.0
374024,2020,104.0
374316,2020,51.0
374343,2020,37.0
374574,2020,574.0
374592,2020,49.0
374990,2020,
375106,2020,102.0
375230,2020,187.0
375373,2020,57.0
375407,2020,105.0
375416,2020,401.0
375540,2020,62.0
375568,2020,21.0
375656,2020,66.0
375683,2020,394.0
375726,2020,441.0
375939,2020,59.0
375966,2020,89.0
375984,2020,161.0
376224,2020,161.0
376242,2020,94.0
376288,2020,89.0
376321,2020,1204.0
376330,2020,229.0
376385,2020,108.0
376446,2020,12.0
376631,2020,18.0
376677,2020,97.0
376695,2020,854.0
377111,2020,372.0
377193,2020,15.0
377218,2020,152.0
377272,2020,23.0
377281,2020,85.0
377315,2020,72.0
377342,2020,574.0
377449,2020,162.0
377458,2020,167.0
377485,2020,29.0
377546,2020,94.0
377555,2020,5641.0
377564,2020,4845.0
377643,2020,105.0
377652,2020,113.0
377661,2020,628.0
377722,2020,424.0
377759,2020,65.0
378105,2020,247.0
378576,2020,680.0
378886,2020,145.0
378956,2020,711.0
379621,2020,67.0
379746,2020,177.0
379782,2020,243.0
380067,2020,110.0
380359,2020,273.0
380368,2020,809.0
380377,2020,442.0
380438,2020,579.0
380456,2020,
380465,2020,34.0
381255,2020,79.0
381282,2020,83.0
381325,2020,132.0
381352,2020,73.0
381361,2020,
381370,2020,242.0
381404,2020,225.0
381459,2020,143.0
381486,2020,12.0
381699,2020,13.0
381732,2020,18.0
382258,2020,64.0
382267,2020,
382416,2020,80.0
382461,2020,37.0
382780,2020,153.0
382911,2020,35.0
382957,2020,503.0
383020,2020,53.0
383084,2020,609.0
383163,2020,121.0
383190,2020,1447.0
383279,2020,77.0
383297,2020,111.0
383312,2020,75.0
383330,2020,96.0
383367,2020,207.0
383464,2020,132.0
383525,2020,94.0
383765,2020,109.0
383792,2020,
383996,2020,295.0
384236,2020,859.0
384245,2020,767.0
384254,2020,420.0
384306,2020,81.0
384333,2020,4725.0
384342,2020,2578.0
384412,2020,232.0
384421,2020,73.0
385132,2020,142.0
385415,2020,1042.0
385503,2020,279.0
385549,2020,
385619,2020,2107.0
386153,2020,504.0
386472,2020,580.0
387925,2020,76.0
388520,2020,242.0
388663,2020,87.0
389860,2020,165.0
390905,2020,95.0
391005,2020,250.0
391546,2020,
391759,2020,8.0
392257,2020,2811.0
392354,2020,19.0
392415,2020,394.0
392840,2020,
393524,2020,46.0
393649,2020,1142.0
393861,2020,407.0
395362,2020,807.0
395690,2020,189.0
397942,2020,1034.0
399212,2020,4859.0
399869,2020,568.0
399911,2020,403.0
400080,2020,1036.0
400187,2020,361.0
400558,2020,38.0
401223,2020,288.0
401250,2020,111.0
401481,2020,2.0
401764,2020,149.0
402563,2020,184.0
402776,2020,
402800,2020,132.0
403469,2020,600.0
403478,2020,504.0
403487,2020,1033.0
404037,2020,35.0
404055,2020,534.0
404222,2020,213.0
404338,2020,30.0
404426,2020,1688.0
404480,2020,
404684,2020,289.0
404718,2020,65.0
404806,2020,119.0
404912,2020,721.0
404994,2020,2731.0
405012,2020,90.0
405058,2020,165.0
405076,2020,675.0
405854,2020,211.0
405872,2020,1698.0
405997,2020,13.0
406024,2020,1794.0
406033,2020,2264.0
406149,2020,94.0
406325,2020,77.0
406361,2020,19.0
406413,2020,48.0
406422,2020,68.0
406486,2020,68.0
406547,2020,137.0
407009,2020,
407090,2020,271.0
407142,2020,94.0
407151,2020,43.0
407179,2020,65.0
407355,2020,152.0
407391,2020,89.0
407407,2020,59.0
407425,2020,57.0
407434,2020,54.0
407461,2020,113.0
407470,2020,126.0
407489,2020,33.0
407513,2020,148.0
407522,2020,12.0
407568,2020,136.0
407577,2020,98.0
407595,2020,75.0
407610,2020,22.0
407629,2020,4336.0
407683,2020,48.0
407708,2020,251.0
407735,2020,61.0
407832,2020,117.0
408066,2020,160.0
408163,2020,56.0
408385,2020,698.0
408729,2020,76.0
408844,2020,3301.0
408862,2020,169.0
409032,2020,56.0
409120,2020,133.0
409193,2020,150.0
409254,2020,231.0
409315,2020,16646.0
409379,2020,
409537,2020,6.0
409591,2020,37.0
409616,2020,519.0
409698,2020,6760.0
410797,2020,217.0
410964,2020,30.0
411684,2020,134.0
411754,2020,34.0
412173,2020,457.0
412535,2020,17.0
412544,2020,146.0
412599,2020,638.0
413176,2020,28.0
413413,2020,19606.0
413617,2020,104.0
413626,2020,94.0
413680,2020,391.0
413778,2020,195.0
413802,2020,
413820,2020,18.0
413893,2020,1314.0
413945,2020,65.0
413972,2020,20.0
414063,2020,130.0
414124,2020,253.0
414461,2020,1844.0
414489,2020,83.0
414540,2020,298.0
414595,2020,475.0
414823,2020,626.0
414869,2020,188.0
414878,2020,539.0
414911,2020,1264.0
414939,2020,435.0
414966,2020,91.0
415039,2020,57.0
415057,2020,68.0
415987,2020,91.0
416458,2020,183.0
416801,2020,311.0
417008,2020,164.0
417062,2020,39.0
417105,2020,257.0
417123,2020,25.0
417248,2020,42.0
417275,2020,53.0
417327,2020,187.0
417381,2020,
417442,2020,54.0
417503,2020,163.0
417600,2020,14.0
417628,2020,33.0
417637,2020,68.0
417646,2020,23.0
417655,2020,19.0
417682,2020,29.0
417716,2020,126.0
417725,2020,58.0
417734,2020,123.0
417752,2020,32.0
417831,2020,50.0
417840,2020,289.0
417868,2020,32.0
417886,2020,29.0
417910,2020,212.0
417983,2020,10.0
417992,2020,28.0
418001,2020,143.0
418010,2020,38.0
418029,2020,43.0
418038,2020,161.0
418056,2020,21.0
418065,2020,201.0
418083,2020,45.0
418126,2020,280.0
418171,2020,61.0
418199,2020,32.0
418205,2020,154.0
418223,2020,112.0
418250,2020,45.0
418269,2020,144.0
418278,2020,72.0
418296,2020,1238.0
418302,2020,227.0
418320,2020,356.0
418339,2020,
418348,2020,232.0
418357,2020,59.0
418409,2020,89.0
418427,2020,86.0
418445,2020,19.0
418454,2020,152.0
418481,2020,18.0
418515,2020,73.0
418524,2020,55.0
418533,2020,267.0
418542,2020,79.0
418560,2020,53.0
418588,2020,20.0
418612,2020,8.0
418658,2020,388.0
418764,2020,16.0
418773,2020,303.0
418782,2020,192.0
418889,2020,51.0
418913,2020,25.0
418968,2020,219.0
419031,2020,23.0
419095,2020,37.0
419183,2020,112.0
419217,2020,91.0
419226,2020,291.0
419235,2020,129.0
419244,2020,195.0
419253,2020,96.0
419280,2020,23.0
419332,2020,4.0
419341,2020,14.0
419420,2020,20.0
419484,2020,28.0
419633,2020,79.0
419703,2020,348.0
419712,2020,104.0
419721,2020,148.0
420024,2020,115.0
420042,2020,117.0
420130,2020,346.0
420246,2020,486.0
420255,2020,64.0
420325,2020,71.0
420343,2020,784.0
420370,2020,493.0
420398,2020,8789.0
420431,2020,870.0
420440,2020,761.0
420459,2020,
420468,2020,228.0
420538,2020,771.0
420556,2020,503.0
420574,2020,
420608,2020,
420705,2020,90.0
420723,2020,268.0
420802,2020,
420981,2020,392.0
421513,2020,94.0
421610,2020,104.0
421665,2020,8.0
421708,2020,524.0
421717,2020,23.0
421771,2020,29.0
421832,2020,158.0
421841,2020,257.0
421878,2020,220.0
421896,2020,157.0
422020,2020,189.0
422695,2020,249.0
422835,2020,351.0
423120,2020,243.0
423397,2020,512.0
423412,2020,33.0
423643,2020,3875.0
423652,2020,266.0
425250,2020,87.0
425986,2020,202.0
426314,2020,8342.0
427308,2020,139.0
427335,2020,41.0
427894,2020,101.0
427973,2020,179.0
427982,2020,138.0
427991,2020,347.0
428000,2020,66.0
428019,2020,113.0
428055,2020,190.0
428125,2020,46.0
428143,2020,103.0
428170,2020,467.0
428259,2020,114.0
428392,2020,856.0
428426,2020,
428453,2020,
429012,2020,365.0
429085,2020,78.0
429094,2020,112.0
429128,2020,250.0
430184,2020,1307.0
430218,2020,
430227,2020,70.0
430245,2020,684.0
430306,2020,35.0
430403,2020,119.0
430485,2020,24.0
430564,2020,11.0
430582,2020,405.0
430670,2020,344.0
430704,2020,96.0
430795,2020,178.0
430883,2020,37.0
430908,2020,35.0
430935,2020,499.0
430971,2020,73.0
431017,2020,149.0
431071,2020,17.0
431099,2020,28.0
431105,2020,34.0
431123,2020,184.0
431141,2020,1249.0
431169,2020,67.0
431187,2020,83.0
431196,2020,111.0
431266,2020,64.0
431275,2020,39.0
431284,2020,49.0
431558,2020,319.0
431600,2020,152.0
431716,2020,316.0
431929,2020,44.0
431983,2020,75.0
432074,2020,
432117,2020,104.0
432144,2020,
432223,2020,11.0
432269,2020,77.0
432348,2020,170.0
432384,2020,522.0
432524,2020,100.0
433004,2020,408.0
433013,2020,521.0
433040,2020,40.0
433068,2020,386.0
433101,2020,650.0
433138,2020,125.0
433165,2020,
433174,2020,263.0
433387,2020,147866.0
433420,2020,274.0
433536,2020,337.0
433660,2020,13182.0
433970,2020,
434016,2020,72.0
434061,2020,4216.0
434140,2020,737.0
434159,2020,496.0
434274,2020,67.0
434283,2020,28.0
434292,2020,3.0
434308,2020,298.0
434344,2020,238.0
434362,2020,39.0
434432,2020,13.0
434441,2020,71.0
434469,2020,16.0
434496,2020,70.0
434520,2020,
434539,2020,36.0
434584,2020,119.0
434672,2020,9155.0
434715,2020,194.0
434751,2020,113.0
434821,2020,987.0
434830,2020,127.0
434900,2020,272.0
434937,2020,31.0
435000,2020,925.0
436003,2020,62.0
436030,2020,86.0
436100,2020,13.0
436261,2020,49.0
436304,2020,1778.0
436429,2020,5669.0
436553,2020,306.0
436599,2020,51.0
436614,2020,50.0
436632,2020,69.0
436641,2020,87.0
436650,2020,233.0
436775,2020,147.0
436818,2020,815.0
436827,2020,535.0
436836,2020,2210.0
437097,2020,262.0
437103,2020,4680.0
437237,2020,60.0
437316,2020,345.0
437325,2020,81.0
437556,2020,549.0
437608,2020,178.0
437635,2020,666.0
437705,2020,12.0
437723,2020,63.0
437732,2020,63.0
437750,2020,86.0
437769,2020,159.0
437778,2020,222.0
437857,2020,101.0
437936,2020,578.0
438151,2020,104.0
438179,2020,327.0
438221,2020,191.0
438258,2020,325.0
438285,2020,172.0
438337,2020,106.0
438498,2020,1158.0
438504,2020,1318.0
438586,2020,1211.0
438665,2020,
438674,2020,36.0
438708,2020,211.0
438735,2020,154.0
438869,2020,
438984,2020,40.0
439020,2020,47.0
439118,2020,360.0
439145,2020,
439154,2020,
439190,2020,1913.0
439288,2020,358.0
439367,2020,974.0
439394,2020,79.0
439446,2020,174.0
439455,2020,162.0
439473,2020,192.0
439491,2020,288.0
439507,2020,359.0
439570,2020,658.0
439622,2020,403.0
439668,2020,176.0
439686,2020,21.0
439701,2020,440.0
439738,2020,408.0
439747,2020,139.0
439774,2020,41.0
439783,2020,163.0
439792,2020,489.0
439817,2020,126.0
439844,2020,55.0
439862,2020,246.0
439871,2020,130.0
439899,2020,60.0
439914,2020,31.0
439932,2020,31.0
439969,2020,171.0
439996,2020,
440004,2020,36.0
440031,2020,625.0
440059,2020,695.0
440101,2020,72.0
440138,2020,
440217,2020,41.0
440226,2020,55.0
440262,2020,242.0
440271,2020,129.0
440396,2020,178.0
440402,2020,1161.0
440411,2020,
440651,2020,429.0
440730,2020,297.0
440749,2020,55.0
440758,2020,
440776,2020,45.0
440794,2020,438.0
440819,2020,19.0
440828,2020,917.0
440855,2020,114.0
440916,2020,833.0
440989,2020,571.0
441025,2020,303.0
441052,2020,1274.0
441070,2020,48.0
441104,2020,197.0
441131,2020,225.0
441168,2020,31.0
441210,2020,161.0
441229,2020,809.0
441238,2020,90.0
441256,2020,15.0
441362,2020,
441371,2020,7078.0
441380,2020,171.0
441414,2020,117.0
441423,2020,239.0
441487,2020,49.0
441496,2020,141.0
441502,2020,303.0
441548,2020,61.0
441575,2020,268.0
441593,2020,27.0
441609,2020,90.0
441618,2020,10.0
441636,2020,315.0
441645,2020,83.0
441663,2020,389.0
441672,2020,43.0
441690,2020,107.0
441706,2020,164.0
441742,2020,796.0
441760,2020,2458.0
441788,2020,448.0
441830,2020,90.0
441858,2020,173.0
441876,2020,155.0
441900,2020,4191.0
441937,2020,6493.0
441982,2020,298.0
442064,2020,115.0
442073,2020,559.0
442134,2020,463.0
442161,2020,2.0
442213,2020,68.0
442240,2020,345.0
442295,2020,277.0
442329,2020,979.0
442356,2020,1205.0
442383,2020,123.0
442392,2020,157.0
442426,2020,382.0
442435,2020,52.0
442444,2020,862.0
442523,2020,88.0
442569,2020,4355.0
442602,2020,440.0
442611,2020,1204.0
442639,2020,197.0
442657,2020,136.0
442781,2020,419.0
442806,2020,2123.0
442842,2020,154.0
442879,2020,541.0
442888,2020,186.0
442930,2020,694.0
442949,2020,1.0
442967,2020,75.0
442976,2020,66.0
442985,2020,181.0
443021,2020,101.0
443030,2020,70.0
443049,2020,246.0
443058,2020,74.0
443076,2020,112.0
443100,2020,46.0
443128,2020,255.0
443137,2020,269.0
443146,2020,104.0
443173,2020,
443207,2020,138.0
443216,2020,191.0
443225,2020,62.0
443234,2020,161.0
443252,2020,1749.0
443261,2020,146.0
443289,2020,161.0
443298,2020,40.0
443322,2020,79.0
443331,2020,2250.0
443340,2020,63.0
443368,2020,
443377,2020,53.0
443410,2020,1057.0
443492,2020,1169.0
443562,2020,423.0
443571,2020,468.0
443599,2020,434.0
443632,2020,87.0
443641,2020,83.0
443650,2020,342.0
443669,2020,93.0
443678,2020,
443696,2020,23.0
443702,2020,57.0
443711,2020,
443748,2020,674.0
443766,2020,1721.0
443784,2020,950.0
443951,2020,63.0
443979,2020,51.0
444051,2020,70.0
444088,2020,602.0
444103,2020,28.0
444130,2020,7836.0
444194,2020,55.0
444200,2020,
444219,2020,4654.0
444228,2020,26.0
444255,2020,110.0
444264,2020,62.0
444282,2020,61.0
444291,2020,58.0
444307,2020,69.0
444316,2020,98.0
444325,2020,70.0
444334,2020,53.0
444343,2020,58.0
444361,2020,83.0
444370,2020,30.0
444398,2020,93.0
444404,2020,17.0
444413,2020,183.0
444440,2020,42.0
444468,2020,2.0
444486,2020,350.0
444510,2020,93.0
444529,2020,21.0
444556,2020,610.0
444565,2020,320.0
